641	8124
642	8151
643	7815
644	8524
645	8908
646	8918
647	8919
648	8917
649	8915
650	8902
651	8912
652	8905
653	8906
654	8914
655	9276
656	8895
657	8896
658	8894
659	8882
660	9277
661	8892
662	9279
663	8878
664	8885
665	9271
666	8884
667	8888
668	9291
669	8900
670	9289
671	8880
672	8890
673	9278
674	8883
675	9282
676	8887
677	9290
678	9281
679	8879
680	8891
681	8858
682	8869
683	8863
684	8870
685	8862
686	8874
687	8859
688	8877
689	8876
690	8868
691	8866
692	8865
693	8873
694	8864
695	8875
696	8860
697	8872
698	8856
699	8871
700	8835
701	8846
702	8833
703	8836
704	8851
705	8849
706	8850
707	8839
708	8852
709	8854
710	8848
711	8842
712	8843
713	8840
714	8837
715	8847
716	8845
717	8841
718	8853
719	9582
720	9577
721	9586
722	9575
723	9584
724	9576
725	9579
726	9585
727	9569
728	9583
729	9571
730	9572
731	9581
732	9573
733	9950
734	9945
735	9954
736	9943
737	9956
738	9952
739	9955
740	9944
741	9947
742	9953
743	9937
744	9951
745	9958
746	9957
747	9939
748	9949
749	9941
750	9986
751	9987
752	9995
756	10313
757	9946
758	9994
759	9983
760	10346
761	10359
762	10357
763	10375
764	10360
765	10383
766	10358
767	10698
768	10709
769	10699
770	10708
771	10342
772	10341
773	10330
774	10348
775	10332
776	10349
777	10336
778	10334
779	10338
780	10337
781	10343
782	10379
783	10356
784	10700
785	10705
786	10713
787	10347
788	10335
789	10344
790	10345
791	10331
792	10340
793	10381
794	10350
795	10380
796	10391
797	10706
798	10339
799	11111
800	11115
801	11087
802	11090
803	11093
804	11106
805	11096
806	11095
807	11099
808	11100
809	11102
810	11104
811	11086
812	11108
813	11116
814	11119
815	11072
816	11105
817	11101
818	11071
819	11073
820	11092
821	11070
822	11117
823	11118
824	11467
825	11456
826	11091
827	11098
828	11103
829	11107
830	11466
831	11056
832	11041
833	11058
834	11049
835	11054
836	11047
837	11053
838	11412
839	11411
840	11422
841	11057
842	11061
843	11413
844	11044
845	11043
846	11059
847	11050
848	11055
849	11060
850	11051
851	11048
852	11421
853	11062
854	11813
855	11812
856	11818
857	12170
858	11821
859	12171
860	12181
861	11819
862	11803
863	11816
864	11808
865	11807
866	11827
867	11820
868	11842
869	11836
870	11841
871	11815
872	11817
873	12215
874	11844
875	12194
876	11835
877	11806
878	11834
879	11856
880	11802
881	11814
882	12549
883	12548
884	12554
885	12557
886	12906
887	12538
888	12553
889	12540
890	12543
891	12544
892	12550
893	12556
894	12907
895	12925
896	12551
897	12908
898	12555
899	12546
900	12545
901	11854
902	11853
903	11855
904	11847
905	12192
906	11850
907	11863
908	11862
909	12564
910	11861
911	12565
912	12568
913	11858
914	11864
915	12559
916	11867
917	12226
918	11851
919	12218
920	12225
921	12220
922	11857
923	12217
924	12590
925	12595
926	12584
927	12597
928	12599
929	12585
930	12588
931	12602
932	12582
933	12596
934	12598
935	12600
936	12601
937	12952
938	12963
939	15144
940	15140
941	15150
942	15135
943	15139
944	15154
945	15156
946	15136
947	15142
948	15141
949	15134
950	15148
951	15152
952	15165
953	15145
954	15138
955	15143
956	15146
957	15147
958	15151
960	15155
961	15106
962	15089
963	15095
964	15110
965	15098
966	15107
967	15096
968	15108
969	15459
970	15470
971	15460
972	15103
973	15104
974	15091
975	15102
976	15105
977	15109
978	13296
979	13299
980	13295
981	13326
982	13319
983	13305
984	13325
985	13302
986	13324
987	13311
988	13330
989	13303
990	13304
991	13300
992	13294
993	13301
994	13307
995	13338
996	13308
997	13316
998	13278
999	13280
1000	13281
1001	13279
1002	13298
1003	13323
1004	13310
1005	13312
1006	13306
1007	13314
1008	13313
1009	13251
1010	13253
1011	13263
1012	13249
1013	13255
1014	13261
1015	13252
1016	13258
1017	13265
1018	13264
1019	13262
1020	13266
1021	13256
1022	13268
1023	13267
1024	13322
1025	13329
1026	13339
1027	13318
1028	13331
1029	13337
1030	13327
1032	13328
1033	13321
1034	13336
1035	13694
1036	13691
1037	13663
1038	13679
1039	13672
1040	13678
1041	13680
1042	13668
1043	13662
1044	13669
1045	13687
1046	13692
1047	13690
1048	13695
1049	13693
1050	13677
1051	13674
1052	13675
1053	13673
1054	13666
1055	13676
1056	13667
1057	13646
1058	13647
1059	13649
1060	13648
1061	13671
1062	14000
1063	13993
1064	13999
1065	13989
1066	13987
1067	13985
1068	13992
1069	13994
1070	14001
1071	14002
1072	13997
1073	13988
1074	13991
1075	13998
1076	13995
1077	14368
1078	14366
1079	14370
1080	14359
1081	14353
1082	14365
1083	14369
1084	14360
1085	14355
1086	14371
1088	14356
1089	14423
1090	14031
1091	14052
1092	14428
1093	14430
1094	14040
1095	14036
1096	14037
1097	14039
1098	14030
1099	14045
1100	14032
1101	14048
1102	14047
1103	14035
1104	14043
1105	14041
1106	14063
1107	14429
1108	14042
1109	14426
1110	14427
1111	14381
1112	14046
1113	14065
1114	14070
1115	14071
1116	14069
1117	14054
1118	14066
1119	14044
1120	14056
1121	14068
1122	14057
1123	14010
1124	14021
1125	14014
1126	14012
1127	14018
1128	14011
1129	14025
1130	14022
1131	14015
1132	14020
1133	14378
1134	14383
1135	14386
1136	14384
1137	14382
1138	14389
1139	14395
1140	14388
1141	14409
1142	14402
1143	14403
1144	14411
1145	14786
1146	14787
1147	110
1148	111
1149	105
1150	99
1151	109
1152	102
1153	95
1154	97
1155	107
1156	114
1157	93
1158	96
1159	108
1160	112
1161	516
1162	523
1163	507
1164	511
1165	506
1166	522
1167	524
1168	526
1169	527
1170	531
1171	519
1172	512
1173	520
1174	536
1175	533
1176	528
1178	525
1179	541
1180	515
1181	538
1182	539
1183	865
1184	871
1185	856
1186	870
1187	854
1188	873
1189	855
1190	1252
1191	1248
1192	1261
1193	1264
1194	1262
1195	1614
1196	1615
1197	1715
1198	1624
1199	1640
1200	1611
1201	1254
1202	1247
1203	1279
1204	1255
1205	1253
1206	1612
1207	1643
1208	1610
1209	1274
1210	1258
1211	1272
1212	1267
1213	1243
1214	1226
1215	1287
1216	1242
1217	1284
1218	1285
1219	1251
1220	1249
1221	1275
1222	1620
1223	1619
1224	1639
1225	1273
1226	1229
1227	1263
1228	1286
1229	1635
1230	1641
1231	1646
1232	1257
1233	1621
1234	1622
1235	1259
1236	1260
1237	1623
1238	1278
1239	1616
1241	1988
1242	1984
1243	1997
1244	2000
1245	2007
1246	1992
1247	2011
1248	2023
1249	2360
1250	2348
1251	1985
1252	1994
1253	2008
1254	2021
1255	1979
1256	2353
1257	2347
1258	2381
1259	2378
1260	1993
1261	2383
1262	1998
1263	2377
1264	1999
1265	2346
1266	2371
1267	1983
1268	2379
1269	1996
1270	1995
1272	2350
1273	2358
1275	2359
1276	2724
1277	2720
1278	2732
1279	2718
1280	2728
1281	2716
1282	2743
1283	2698
1284	2714
1285	2715
1286	2744
1287	2721
1288	2730
1289	2727
1290	2699
1291	2697
1292	2747
1293	2739
1294	2725
1295	2723
1296	2731
1297	2700
1298	2701
1299	2719
1300	2729
1301	3469
1302	3087
1303	3095
1304	3096
1305	3471
1306	3472
1307	3452
1308	3464
1309	3454
1310	3093
1311	3086
1312	3455
1313	3470
1314	3829
1315	3819
1316	3834
1317	3843
1318	3828
1319	3818
1320	3825
1321	3827
1322	3836
1323	3848
1324	3835
1325	3833
1326	3822
1327	3830
1328	3802
1329	3804
1330	3805
1331	3803
1332	3849
1333	3823
1334	3832
1335	3847
1336	3831
1337	3826
1338	3824
1339	3850
1340	3851
1341	4197
1342	4188
1343	4217
1344	4208
1345	4205
1346	4206
1347	4207
1348	4202
1349	4190
1350	4192
1351	4211
1352	4196
1353	4191
1354	4199
1355	4204
1356	4186
1357	4198
1358	4170
1359	4200
1360	4218
1361	4187
1362	4216
1363	4171
1364	4159
1365	4157
1366	4156
1367	4141
1368	4149
1369	4158
1370	4154
1371	4151
1372	4160
1373	4148
1374	4150
1375	4144
1376	4145
1377	4153
1378	4155
1379	4143
1380	4161
1381	4162
1382	4585
1383	4578
1384	4594
1385	4598
1386	4587
1387	4595
1388	4593
1389	4592
1390	4584
1391	4586
1392	4590
1393	4580
1394	4596
1395	4597
1396	4582
1397	4588
1398	4599
1399	5270
1400	5286
1401	5280
1402	5283
1403	5282
1404	5289
1405	5640
1406	5287
1407	5281
1408	5274
1409	5649
1410	5651
1411	5638
1412	5639
1413	5279
1414	4534
1415	4544
1416	4542
1417	4536
1418	4880
1419	4881
1420	4877
1421	4892
1422	4884
1423	4895
1424	4893
1425	4879
1426	4889
1427	4894
1428	4891
1429	4917
1430	4887
1431	4885
1432	4896
1433	4886
1434	4878
1435	4512
1436	4521
1437	4518
1438	4524
1439	4523
1440	4522
1441	4511
1442	4517
1443	4563
1444	4526
1445	4527
1446	4516
1447	4530
1448	4513
1449	4510
1450	4525
1451	4508
1452	4509
1453	4579
1454	4528
1455	6036
1456	6043
1457	6026
1458	6033
1459	6027
1460	6042
1461	6063
1462	6057
1463	6059
1464	6069
1465	6037
1466	6058
1467	6038
1468	6051
1469	6045
1470	6068
1471	6028
1472	6404
1473	6419
1474	6424
1475	6417
1476	6403
1477	6402
1478	6411
1479	6395
1480	6394
1481	6407
1482	6039
1483	6401
1484	6007
1485	6011
1486	6044
1487	7149
1488	7152
1489	7150
1490	7151
1491	7135
1492	7141
1493	7132
1494	7143
1495	6767
1496	6776
1497	6772
1498	6775
1499	6774
1500	6771
1501	6773
1502	6766
1503	7877
1504	7868
1505	7503
1506	7512
1507	7510
1508	7511
1509	7509
1510	7502
1511	7885
1512	7888
1513	7878
1514	7871
1515	7879
1516	7870
1517	7886
1518	6351
1519	6369
1520	6357
1521	6370
1522	6355
1523	6364
1524	6356
1525	6362
1526	6365
1527	6361
1528	6349
1529	6367
1530	6363
1531	6352
1532	5983
1533	5993
1534	5994
1535	8191
1536	8206
1537	8205
1538	8195
1539	8204
1540	8196
1541	8202
1542	8189
1543	8201
1544	8192
1545	8198
1546	8559
1547	8561
1548	8563
1549	8570
1550	8557
1551	8569
1552	8571
1553	8566
1554	8576
1555	8575
1556	8578
1557	8564
1558	8572
1559	8203
1560	8577
1561	8218
1562	8584
1563	8601
1564	8221
1565	8226
1566	8214
1567	8582
1568	8599
1569	8598
1570	8219
1571	8222
1572	8220
1573	8600
1574	8587
1575	7482
1576	7478
1577	7494
1578	7489
1579	7484
1580	7483
1581	7486
1582	7485
1583	8589
1584	7488
1585	8264
1586	8274
1587	8275
1588	8262
1589	8273
1590	8271
1591	8260
1592	8261
1593	8276
1594	8272
1595	8279
1596	8628
1597	8639
1598	8277
1599	8638
1600	8270
1601	8268
1602	7528
1603	7523
1604	7529
1605	8252
1606	8244
1607	8249
1608	7530
1609	8243
1610	7534
1611	8248
1612	8240
1613	7531
1614	8234
1615	7527
1616	8235
1617	8245
1618	8246
1619	8254
1620	7540
1621	7543
1622	7899
1623	7897
1624	8256
1625	7891
1626	8603
1627	8620
1628	8616
1629	8614
1630	8602
1631	8611
1632	8609
1633	8618
1634	8612
1635	7896
1636	8242
1637	8637
1638	7893
1639	7541
1640	8253
1641	8251
1642	8255
1643	8241
1644	8239
1645	8250
1647	9000
1648	9007
1649	9011
1650	8994
1651	9010
1652	8997
1653	8998
1654	9008
1655	8996
1656	9009
1657	9006
1658	9003
1659	9368
1660	8986
1661	8980
1662	8975
1663	8977
1664	8970
1665	9381
1666	8979
1667	9382
1668	9380
1669	8976
1670	9375
1671	8992
1672	9383
1673	8990
1674	9363
1675	9370
1676	9371
1677	8982
1678	8971
1679	8991
1680	9366
1681	8960
1682	8950
1683	8969
1684	8962
1685	8966
1686	8961
1687	8957
1688	8952
1689	8967
1690	8958
1691	8955
1692	8956
1693	8965
1694	8954
1695	8927
1696	8944
1697	8925
1698	8941
1699	8940
1700	8939
1701	8931
1702	8942
1703	8933
1704	8934
1705	8932
1706	8938
1707	8928
1708	8943
1709	8946
1710	8929
1711	8937
1712	8935
1713	9674
1714	9669
1715	9678
1716	9667
1717	9676
1718	9671
1719	9677
1720	9661
1721	9675
1722	9663
1723	9664
1724	9673
1725	9665
1726	9670
1727	10042
1728	10046
1729	10035
1730	10044
1731	10045
1732	10047
1733	10036
1734	10039
1735	10029
1736	10033
1737	10043
1738	10050
1739	10049
1740	10031
1741	10032
1742	10041
1743	10048
1744	10037
1745	10038
1746	10438
1747	10452
1748	10467
1749	10430
1750	10433
1751	10426
1752	10424
1753	10471
1754	10422
1755	10472
1756	10797
1757	10484
1758	10474
1759	10423
1760	10448
1761	10432
1762	10439
1763	10449
1764	10475
1765	10441
1766	10790
1767	10801
1768	10798
1769	10442
1770	10429
1771	10805
1772	10427
1773	10451
1774	10457
1775	10434
1776	10800
1777	10796
1778	10804
1779	10795
1780	10436
1781	10420
1782	11203
1783	11207
1784	11211
1785	11179
1786	11183
1787	11190
1788	11189
1790	11208
1791	11188
1792	11162
1793	11182
1794	11187
1795	11192
1796	11194
1797	11195
1799	11178
1800	11185
1801	11199
1802	11197
1803	11200
1804	11551
1805	11548
1806	11550
1807	11210
1808	11196
1809	11184
1810	11535
1811	11537
1812	11221
1813	11164
1814	11148
1815	11139
1816	11514
1817	11154
1818	11142
1819	11147
1820	11135
1821	11149
1822	11151
1823	11150
1824	11133
1825	11137
1826	11145
1827	11505
1828	11503
1829	11153
1830	11504
1831	11146
1832	11143
1833	11140
1834	11141
1835	11136
1836	11513
1837	11905
1838	11936
1839	11928
1840	11919
1841	11898
1842	12284
1843	12286
1844	11933
1845	12296
1846	11894
1847	11910
1848	12273
1849	11913
1850	11909
1851	11907
1852	11896
1853	11886
1854	11892
1855	12262
1856	11911
1857	12272
1858	11966
1859	12641
1860	12646
1861	12630
1862	12647
1863	12648
1864	11945
1865	12660
1866	12667
1867	12629
1868	12662
1869	12307
1870	12651
1871	12664
1872	11959
1873	12318
1874	11947
1875	11942
1876	11946
1877	11944
1878	11956
1880	13044
1881	13055
1882	12692
1883	12691
1884	12689
1885	12690
1886	12681
1887	13046
1888	12686
1889	12688
1890	12676
1891	12680
1892	12695
1893	13054
1894	12687
1895	12694
1896	12678
1897	12674
1898	12693
1899	13045
1900	12684
1901	15236
1902	15243
1903	15239
1904	15233
1905	15198
1906	15201
1907	15193
1908	15195
1909	13388
1910	13387
1911	13401
1912	13403
1913	13404
1914	13390
1915	13400
1916	13393
1917	13395
1918	13417
1919	13406
1920	13408
1921	13399
1922	13386
1923	13398
1924	13402
1925	13411
1926	13392
1927	13416
1928	13391
1929	13419
1930	13370
1931	13396
1932	13430
1933	13373
1934	13371
1935	13372
1936	13407
1937	13343
1938	13359
1939	13360
1940	13358
1941	13357
1942	13354
1943	13351
1944	13362
1945	13355
1946	13347
1947	13344
1948	13361
1949	13345
1950	13341
1951	13350
1952	13353
1953	13356
1954	13348
1955	13349
1956	13414
1957	13423
1958	13421
1959	13786
1960	13770
1961	13767
1962	13755
1963	13784
1964	13771
1965	13787
1966	13754
1967	13764
1968	13761
1969	13762
1970	13760
1971	13763
1972	13740
1973	13769
1974	13766
1975	13768
1976	13785
1977	13765
1978	13738
1979	13776
1980	13759
1981	13775
1982	13790
1983	13758
1984	13772
1985	13756
1986	13739
1987	14090
1988	14092
1989	14081
1990	14091
1991	14093
1992	14084
1993	14085
1995	14086
1996	14083
1997	14089
1998	14087
1999	14077
2000	14094
2001	14080
2002	14458
2003	14497
2004	14445
2005	14461
2006	14462
2007	14460
2008	14453
2009	14463
2010	14454
2011	14452
2012	14448
2013	14449
2014	14457
2015	14515
2016	14123
2017	14126
2018	14144
2019	14132
2020	14135
2021	14133
2022	14134
2023	14136
2024	14518
2025	14129
2026	14139
2027	14127
2028	14521
2029	14522
2030	14155
2031	14158
2032	14128
2033	14162
2034	14160
2035	14163
2036	14161
2038	14146
2039	14125
2040	14154
2041	14159
2042	14164
2043	14102
2044	14115
2045	14112
2046	14113
2047	14107
2048	14100
2049	14109
2050	14108
2051	14106
2052	14104
2053	14103
2055	14114
2056	14116
2057	14470
2058	14480
2059	14474
2060	14472
2061	14476
2062	14471
2063	14475
2064	14501
2065	14503
2066	14495
2067	14878
2068	14877
2069	14880
2070	14871
2071	14879
2072	14875
2073	191
2074	250
2075	198
2076	185
2077	202
2078	197
2079	194
2080	189
2081	193
2082	200
2083	201
2084	246
2085	252
2086	243
2087	203
2088	234
2089	249
2090	262
2091	251
2092	192
2093	248
2094	187
2095	199
2096	240
2097	239
2098	215
2099	188
2100	559
2101	562
2102	569
2103	571
2104	555
2105	623
2106	627
2107	618
2108	610
2109	620
2110	612
2111	534
2112	616
2113	631
2114	615
2115	598
2116	608
2117	614
2118	599
2119	611
2120	629
2121	613
2122	957
2123	946
2124	961
2125	959
2126	960
2127	951
2128	964
2129	952
2130	950
2131	1344
2132	1559
2133	1712
2134	1335
2135	1340
2136	1367
2137	1364
2138	1704
2139	1716
2140	1355
2141	1356
2142	1354
2143	1703
2144	1348
2145	1379
2146	1346
2147	1366
2148	1359
2149	1345
2150	1378
2151	1365
2152	1352
2153	1339
2154	1718
2155	1711
2156	1338
2157	1370
2158	1362
2159	1341
2160	1318
2161	1707
2162	1713
2163	1706
2164	1730
2165	1708
2166	1371
2167	1702
2168	1343
2169	1732
2170	1720
2171	1727
2172	1717
2173	1739
2174	1321
2175	1729
2176	1347
2177	2080
2178	2440
2179	2089
2180	2467
2181	2471
2182	2468
2183	2439
2184	2092
2185	2450
2186	2091
2187	2090
2188	2452
2189	2422
2190	2451
2191	2442
2192	2076
2193	2071
2194	2085
2195	2114
2196	2088
2197	2106
2198	2086
2199	2112
2200	2087
2201	2084
2202	2082
2203	2473
2204	2470
2205	2070
2206	2103
2207	2102
2208	2075
2209	2100
2210	2083
2211	2475
2212	2113
2213	2242
2214	2115
2215	2469
2216	2109
2217	2097
2218	2095
2219	2078
2220	2101
2221	2454
2222	2447
2223	2463
2224	2465
2225	2456
2226	2079
2227	2077
2228	2424
2229	2445
2230	2816
2231	2822
2232	2835
2233	2838
2234	2836
2235	2813
2236	2793
2237	2807
2238	2837
2239	2823
2240	2806
2241	2790
2242	2792
2243	2831
2244	2824
2245	2812
2246	2791
2247	2818
2248	2815
2249	2811
2250	2820
2251	2810
2252	2817
2253	2819
2254	3561
2255	3556
2256	3544
2257	3553
2258	3564
2259	3563
2260	3555
2261	3547
2262	3546
2263	3562
2264	3188
2265	3185
2266	3187
2267	3178
2268	3186
2269	3179
2270	3921
2271	3911
2272	3924
2273	3942
2274	3923
2275	3916
2276	3917
2277	3928
2278	3920
2279	3894
2280	3915
2281	3926
2282	3922
2283	3940
2284	3895
2285	3943
2286	3897
2287	3910
2288	3935
2289	3914
2290	3925
2291	3896
2292	3919
2293	3927
2294	3939
2295	4289
2296	4283
2297	4284
2298	4294
2299	4298
2300	4288
2301	4292
2302	4282
2303	4285
2304	4303
2305	4278
2306	4299
2307	4297
2308	4311
2309	4290
2310	4280
2311	4309
2312	4262
2313	4300
2314	4310
2315	4296
2316	4291
2317	4264
2318	4295
2319	4308
2320	4279
2321	4251
2322	4248
2323	4233
2324	4250
2325	4249
2326	4246
2327	4243
2328	4235
2329	4239
2330	4240
2331	4247
2332	4254
2333	4237
2334	4253
2335	4241
2336	4245
2337	4252
2338	4236
2339	4242
2340	4679
2341	4687
2342	4677
2343	4686
2344	4685
2345	4678
2346	4676
2347	4680
2348	4683
2349	4672
2350	4682
2351	4674
2352	4688
2353	4691
2354	5040
2355	5051
2356	5041
2357	4690
2358	4689
2359	4670
2360	4640
2363	4684
2364	5780
2365	5016
2366	5014
2367	5024
2368	5752
2369	5782
2370	5775
2371	5032
2372	5021
2373	5425
2374	5023
2375	5779
2376	5427
2377	5028
2378	5424
2379	4630
2380	4655
2381	4656
2382	4652
2383	5407
2384	5410
2385	5416
2386	4662
2387	4647
2388	4659
2389	4653
2390	5787
2391	4664
2392	4658
2393	5020
2394	4663
2395	5030
2396	4657
2397	5783
2398	5426
2399	5027
2400	5018
2401	5353
2402	5350
2403	5347
2404	5341
2405	5351
2406	5352
2407	5339
2408	5354
2409	5358
2410	5357
2411	5707
2412	5720
2413	5718
2414	5714
2415	5708
2416	5717
2417	5705
2418	5715
2419	5722
2420	5709
2421	5712
2422	5711
2423	5713
2424	5356
2425	5349
2426	5345
2427	5337
2428	5340
2429	5721
2431	5355
2432	5741
2433	5373
2434	5364
2435	5362
2436	5746
2437	5730
2438	5368
2439	5370
2440	5363
2441	5749
2442	5747
2443	5367
2444	5748
2445	5369
2446	5372
2447	5366
2448	5731
2449	5381
2450	5745
2451	5005
2452	4628
2453	4633
2454	4637
2455	4638
2456	4627
2457	4626
2458	4634
2459	5004
2460	5013
2461	5012
2462	4994
2463	5002
2464	5011
2465	5010
2466	4995
2467	5000
2468	4636
2469	5008
2470	5097
2471	5096
2472	5102
2473	5086
2474	5103
2475	5088
2476	5092
2477	4729
2478	4732
2479	4720
2480	4722
2481	4731
2482	4719
2483	5087
2484	5105
2485	4724
2486	4723
2487	4718
2488	4984
2489	4988
2490	4987
2491	4989
2492	4972
2493	4986
2494	4977
2495	4978
2496	4973
2497	4985
2498	4982
2499	4971
2500	4981
2501	4975
2502	4983
2503	4969
2504	4990
2505	4979
2506	5017
2507	4616
2508	4610
2509	4619
2510	4607
2511	4617
2512	4614
2513	4613
2514	4611
2515	4605
2516	4603
2517	4615
2518	4618
2519	4601
2520	4609
2521	4608
2522	4604
2523	3656
2524	3288
2525	3639
2526	3654
2527	3638
2528	3646
2529	3277
2530	6128
2531	6148
2532	6118
2533	6143
2534	6119
2535	6163
2536	6134
2537	6124
2538	6125
2539	6131
2540	6147
2541	6129
2542	6151
2543	6145
2544	6136
2545	6130
2546	6104
2547	6146
2548	6135
2549	6162
2550	6150
